loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,annual_inc,verification_status,issue_d,loan_status,purpose,zip_code,addr_state,dti,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,last_pymnt_d,pub_rec_bankruptcies
12000,12000,12000.0, 36 months,9.91%,386.7,B,B1,George Mason University,6 years,100000.0,Source Verified,11-Nov,Fully Paid,home_improvement,220xx,VA,15.16,3,8,0,9046,56.20%,29,13-Oct,0
8000,8000,8000.0, 36 months,17.58%,287.54,D,D4,Right at School,< 1 year,27996.0,Not Verified,11-Nov,Fully Paid,other,606xx,IL,6.04,1,2,0,4957,76.30%,3,12-Jul,0
25000,25000,24949.41492, 60 months,16.77%,618.23,D,D2,Levin Group,4 years,52800.0,Verified,11-Nov,Current,debt_consolidation,212xx,MD,21.27,0,15,0,30006,42.30%,52,16-May,0
8000,8000,8000.0, 36 months,12.42%,267.33,B,B4,Coach Inc,5 years,95000.0,Verified,11-Nov,Fully Paid,home_improvement,100xx,NY,2.21,2,5,0,9428,65%,8,14-Nov,0
8000,8000,8000.0, 36 months,6.62%,245.63,A,A2,Uhaul International,6 years,38400.0,Source Verified,11-Nov,Fully Paid,major_purchase,451xx,OH,14.63,0,5,0,3288,47%,17,12-Jun,0
35000,35000,34977.34674, 60 months,21.67%,960.11,F,F3,"Orrick Herrington & Sutcliffe, LLP",6 years,250000.0,Source Verified,11-Nov,Fully Paid,house,943xx,CA,14.25,0,12,0,79792,86.60%,25,13-May,0
12000,12000,12000.0, 36 months,11.71%,396.92,B,B3,Tradestation Group,< 1 year,47840.0,Verified,11-Nov,Fully Paid,debt_consolidation,333xx,FL,24.18,0,8,0,21507,68.50%,8,14-Nov,0
14000,14000,14000.0, 36 months,6.03%,426.1,A,A1,Air Force,10+ years,60000.0,Source Verified,11-Nov,Fully Paid,home_improvement,224xx,VA,9.14,1,7,0,1257,9.70%,19,13-Jul,0
27525,27525,27452.55244, 60 months,22.06%,761.15,F,F4,US Army,10+ years,70476.0,Verified,11-Nov,Fully Paid,debt_consolidation,282xx,TX,10.57,3,8,0,17939,75.70%,20,16-Mar,0
4400,4400,4400.0, 36 months,16.29%,155.33,D,D1,nycb,9 years,82000.0,Not Verified,11-Nov,Fully Paid,credit_card,117xx,NY,22.92,0,4,0,24624,99.70%,19,14-Nov,0
8000,8000,7950.0, 36 months,7.51%,248.89,A,A3,GM Financial,< 1 year,60000.0,Not Verified,11-Nov,Fully Paid,home_improvement,775xx,TX,9.04,0,7,0,3986,29.30%,10,12-Feb,0
30000,30000,29975.0, 60 months,11.71%,662.95,B,B3,Ear Nose Throat Associates,6 years,150000.0,Verified,11-Nov,Fully Paid,other,975xx,OR,12.61,0,13,0,17912,30.80%,52,14-Jan,0
30000,30000,29922.82939, 60 months,14.27%,702.26,C,C2,Wahluke School,10+ years,60000.0,Verified,11-Nov,Fully Paid,debt_consolidation,993xx,WA,0.2,2,8,0,828,6.40%,37,14-Sep,0
14000,14000,13925.0, 36 months,6.03%,426.1,A,A1,"Viasat, Inc.",3 years,115000.0,Not Verified,11-Nov,Fully Paid,small_business,208xx,MD,0.87,2,7,0,5571,16.70%,16,14-Nov,0
10000,10000,9750.0, 36 months,7.90%,312.91,A,A4,University of Maryland,10+ years,180000.0,Verified,11-Nov,Fully Paid,major_purchase,210xx,MD,10.39,0,12,0,47509,81.10%,42,14-Nov,0
4900,4900,4900.0, 36 months,11.71%,162.08,B,B3,Phelps memorial hospital,10+ years,30000.0,Source Verified,11-Nov,Fully Paid,debt_consolidation,105xx,NY,23.72,0,8,0,5547,65.30%,27,14-Mar,0
14000,14000,13975.0, 60 months,20.30%,373.26,E,E5,Miami Dade Transit,7 years,47000.0,Source Verified,11-Nov,Current,other,331xx,FL,5.95,0,3,0,882,88.20%,10,16-May,0
4500,4500,4500.0, 36 months,6.62%,138.17,A,A2,Xerox,10+ years,31164.0,Source Verified,11-Nov,Fully Paid,major_purchase,223xx,VA,1.54,1,6,0,1219,3.20%,15,12-May,0
15000,15000,14750.0, 36 months,7.90%,469.36,A,A4,Texas Instruments,10+ years,126000.0,Verified,11-Nov,Fully Paid,debt_consolidation,750xx,TX,16.36,0,10,0,36097,76.30%,22,14-Oct,0
22800,22800,22800.0, 60 months,22.06%,630.49,F,F4,Ensign Group,< 1 year,53000.0,Verified,11-Nov,Fully Paid,small_business,922xx,CA,23.41,0,5,0,10351,98.60%,7,15-Apr,0
12000,12000,11975.0, 36 months,11.71%,396.92,B,B3,,2 years,72000.0,Verified,11-Nov,Charged Off,debt_consolidation,917xx,CA,8.57,0,7,0,16366,65.50%,13,14-Apr,0
20000,20000,19975.0, 60 months,19.42%,523.45,E,E3,,,90000.0,Verified,11-Nov,Fully Paid,debt_consolidation,974xx,OR,20.59,1,9,0,14547,61.90%,25,16-Mar,0
25500,25500,25250.00451, 60 months,14.65%,601.97,C,C3,Direct group,6 years,70000.0,Source Verified,11-Nov,Charged Off,small_business,080xx,NJ,17.69,5,14,0,9409,26.30%,22,12-Aug,0
12000,12000,12000.0, 36 months,8.90%,381.04,A,A5,,,39600.0,Verified,11-Nov,Fully Paid,medical,986xx,WA,10.64,0,5,0,13426,75%,23,14-May,0
14000,14000,14000.0, 36 months,12.69%,469.63,B,B5,Charles Schwab & Co. Inc.,4 years,75000.0,Verified,11-Nov,Fully Paid,other,941xx,CA,20.19,1,16,0,9284,76.10%,40,14-Feb,0
35000,35000,34749.99609, 60 months,22.06%,967.86,F,F4,OfficeXpress,7 years,185000.0,Source Verified,11-Nov,Charged Off,small_business,913xx,CA,13.56,0,6,0,17699,98.30%,22,12-Aug,0
17750,17750,17750.0, 60 months,20.30%,473.24,E,E5,Universal Forest Products,6 years,90000.0,Source Verified,11-Nov,Charged Off,debt_consolidation,305xx,GA,13.73,3,13,0,8970,30.90%,29,13-May,0
2400,2400,2400.0, 36 months,11.71%,79.39,B,B3,AHRC NYC Francis of Paola Early Learning,< 1 year,24500.0,Source Verified,11-Nov,Fully Paid,other,113xx,NY,22.33,0,9,0,14572,73.20%,13,14-Nov,0
35000,35000,34952.55228, 60 months,22.06%,967.86,F,F4,"Audit-Tel, Inc.",10+ years,95800.0,Verified,11-Nov,Current,debt_consolidation,450xx,OH,21.81,1,23,0,54855,48.80%,47,16-May,0
14000,14000,14000.0, 36 months,6.03%,426.1,A,A1,Walmart,4 years,92000.0,Verified,11-Nov,Fully Paid,credit_card,280xx,NC,11.19,2,16,0,85035,42.20%,36,12-Mar,0
8000,8000,7950.0, 36 months,14.27%,274.48,C,C2,Mars Snackfood North America,10+ years,97000.0,Not Verified,11-Nov,Fully Paid,credit_card,600xx,IL,13.77,2,13,1,5816,56.50%,40,14-Mar,1
6000,6000,5975.0, 36 months,9.91%,193.35,B,B1,US Army,5 years,31200.0,Source Verified,11-Nov,Fully Paid,major_purchase,326xx,FL,8.35,2,5,0,2860,31.10%,9,14-Dec,0
4400,4400,4400.0, 36 months,11.71%,145.54,B,B3,Forsyth Mechanical,5 years,37440.0,Not Verified,11-Nov,Fully Paid,other,274xx,NC,3.01,0,3,0,1750,33.70%,6,14-Nov,0
15000,15000,14975.0, 60 months,15.96%,364.46,C,C5,Travelers Insurance Co.,4 years,45500.0,Source Verified,11-Nov,Charged Off,debt_consolidation,331xx,FL,16.59,1,11,0,8757,52.40%,18,13-Aug,0
2100,2100,2100.0, 36 months,9.91%,67.68,B,B1,Campbell Soup,4 years,50000.0,Not Verified,11-Nov,Fully Paid,major_purchase,754xx,TX,14.28,0,17,0,2128,17.30%,21,14-Nov,0
18550,18550,18525.0, 60 months,17.27%,463.72,D,D3,L.D.,4 years,54000.0,Verified,11-Nov,Charged Off,small_business,199xx,DE,17.93,0,7,0,4923,62.30%,10,12-Dec,0
6000,6000,6000.0, 36 months,6.62%,184.23,A,A2,Action Dance Academy ,2 years,37200.0,Not Verified,11-Nov,Charged Off,other,983xx,WA,19.45,3,7,0,900,7.30%,11,12-Mar,0
6000,6000,6000.0, 36 months,12.42%,200.5,B,B4,Baker Distributing,7 years,21000.0,Source Verified,11-Nov,Fully Paid,other,057xx,VT,16.4,3,4,0,896,12.40%,8,14-Dec,0
6000,6000,6000.0, 36 months,13.49%,203.59,C,C1,Frito Lay,3 years,50000.0,Not Verified,11-Nov,Fully Paid,debt_consolidation,028xx,RI,12.48,1,10,0,16446,63%,31,13-Jul,0
14000,14000,13725.0, 60 months,8.90%,289.94,A,A5,Galliano Marine Services,4 years,65000.0,Not Verified,11-Nov,Fully Paid,debt_consolidation,703xx,LA,11.94,0,7,0,13105,32%,18,16-Apr,0
9500,9500,9500.0, 60 months,19.42%,248.64,E,E3,stew leonard,10+ years,50400.0,Source Verified,11-Nov,Fully Paid,debt_consolidation,068xx,CT,16.95,1,4,1,8548,54.40%,15,15-May,1
6000,6000,6000.0, 36 months,12.42%,200.5,B,B4,Red Lobster,3 years,55000.0,Verified,11-Nov,Fully Paid,debt_consolidation,750xx,TX,15.36,2,18,0,14233,42.30%,34,12-Mar,0
4200,4200,4200.0, 36 months,7.90%,131.42,A,A4,Decatur Public Schools,3 years,35000.0,Not Verified,11-Nov,Fully Paid,debt_consolidation,625xx,IL,9.43,0,11,0,4375,33.30%,12,14-Nov,0
20000,20000,19750.0, 36 months,10.65%,651.47,B,B2,"MSolutions, Inc.",7 years,48000.0,Source Verified,11-Nov,Fully Paid,debt_consolidation,068xx,CT,2.35,0,7,0,6856,20.50%,7,14-Nov,0
1000,1000,1000.0, 36 months,14.27%,34.31,C,C2,Department of Health and Human Services ,1 year,64548.0,Not Verified,11-Nov,Fully Paid,other,200xx,DC,14.13,0,11,0,897,69%,22,14-Nov,0
18400,18400,18400.0, 36 months,8.90%,584.26,A,A5,,10+ years,120000.0,Verified,11-Nov,Fully Paid,other,900xx,CA,2.1,0,5,0,155,0.80%,8,14-Mar,0
12400,12400,12400.0, 36 months,6.62%,380.73,A,A2,BNA,10+ years,72000.0,Source Verified,11-Nov,Fully Paid,debt_consolidation,222xx,VA,26.67,1,9,0,20491,48.80%,25,14-Nov,0
15000,15000,15000.0, 36 months,6.03%,456.54,A,A1,Fleming ton  Subaru,10+ years,66000.0,Source Verified,11-Nov,Fully Paid,vacation,086xx,NJ,8.35,0,9,0,5008,9.10%,22,14-Jul,0
8000,8000,8000.0, 36 months,9.91%,257.8,B,B1,sony pictures,10+ years,210000.0,Source Verified,11-Nov,Fully Paid,other,070xx,NJ,4.53,1,4,0,13934,31%,14,14-Nov,0
2000,2000,2000.0, 36 months,6.62%,61.41,A,A2,Spokane Falls Community College,6 years,25000.0,Not Verified,11-Nov,Fully Paid,credit_card,992xx,WA,27.22,1,7,0,1164,4.60%,18,14-Nov,0
10000,10000,9975.0, 36 months,12.69%,335.45,B,B5,US Postal Service,9 years,90000.0,Source Verified,11-Nov,Fully Paid,debt_consolidation,756xx,TX,10.75,1,6,0,5668,46.10%,7,14-Nov,0
16750,16750,16750.0, 60 months,14.27%,392.1,C,C2,NCDMV,7 years,33535.0,Source Verified,11-Nov,Fully Paid,debt_consolidation,287xx,NC,22.36,1,4,0,23761,77.90%,16,14-Apr,0
14000,14000,13975.0, 60 months,14.27%,327.72,C,C2,Envoy Mortgage,1 year,75000.0,Source Verified,11-Nov,Fully Paid,debt_consolidation,773xx,TX,5.6,0,13,0,14602,35.90%,18,14-Aug,0
30000,30000,29750.0, 36 months,8.90%,952.6,A,A5,,9 years,150000.0,Source Verified,11-Nov,Fully Paid,debt_consolidation,782xx,TX,15.19,0,19,0,26185,26%,51,14-Jan,0
10000,10000,10000.0, 36 months,7.90%,312.91,A,A4,CORDOBA MUSIC GROUP,6 years,75000.0,Not Verified,11-Nov,Fully Paid,debt_consolidation,900xx,CA,9.38,2,5,0,15459,25.50%,14,12-Apr,0
10375,10375,10125.0, 36 months,11.71%,343.17,B,B3,carson supply,10+ years,45975.25,Verified,11-Nov,Fully Paid,debt_consolidation,773xx,TX,19.52,0,12,0,24384,77.70%,22,13-Jun,0
5000,5000,5000.0, 36 months,15.96%,175.69,C,C5,California Society of CPAs,1 year,56650.0,Source Verified,11-Nov,Fully Paid,debt_consolidation,940xx,CA,10.91,2,3,0,0,23.11%,20,14-Nov,0
9200,9200,9125.0, 36 months,6.03%,280.01,A,A1,"Nelnet, Inc.",7 years,100000.0,Not Verified,11-Nov,Fully Paid,debt_consolidation,800xx,CO,8.03,0,10,0,13817,33.40%,29,14-Feb,0
34000,34000,33972.82955, 60 months,14.27%,795.89,C,C2,BCS Systems Inc,< 1 year,145000.0,Source Verified,11-Nov,Fully Paid,debt_consolidation,774xx,TX,4.97,2,8,0,8974,21%,25,14-Apr,0
35000,35000,34750.0, 60 months,12.42%,786.01,B,B4,CIGNA HealthCare,9 years,80000.0,Verified,11-Nov,Fully Paid,debt_consolidation,631xx,MO,21.0,0,19,0,19339,22.70%,57,13-Sep,0
12000,12000,11500.0, 60 months,12.42%,269.49,B,B4,University of Rochester,10+ years,123000.0,Source Verified,11-Nov,Charged Off,debt_consolidation,145xx,NY,16.81,0,13,0,80791,66.50%,43,16-Jan,0
5000,5000,5000.0, 36 months,9.91%,161.13,B,B1,,,38000.0,Verified,11-Nov,Charged Off,debt_consolidation,445xx,OH,28.77,1,3,0,0,8.80%,26,12-Feb,0
6350,6350,6325.0, 60 months,11.71%,140.33,B,B3,,,18816.0,Verified,11-Nov,Charged Off,debt_consolidation,304xx,GA,23.41,0,5,0,11148,29.60%,9,12-Sep,0
13000,13000,12975.0, 60 months,16.77%,321.48,D,D2,"CCE, INC",10+ years,85200.0,Not Verified,11-Nov,Charged Off,medical,431xx,OH,9.37,3,23,1,17732,52%,37,12-Jul,1
35000,35000,34948.47523, 60 months,15.27%,837.62,C,C4,3M ,10+ years,70000.0,Verified,11-Nov,Charged Off,medical,551xx,MN,21.45,5,16,0,19619,40%,40,13-Jun,0
20000,20000,19975.0, 60 months,10.65%,431.37,B,B2,GCA Services,2 years,66000.0,Verified,11-Nov,Fully Paid,debt_consolidation,553xx,MN,21.0,0,7,0,14842,62.60%,26,15-Aug,0
25000,25000,25000.0, 60 months,18.25%,638.25,D,D5,EH Nicols DDS,10+ years,200000.0,Source Verified,11-Nov,Fully Paid,home_improvement,773xx,TX,7.31,2,18,0,8691,8.70%,28,16-Jan,0
14000,14000,13700.0, 60 months,13.49%,322.07,C,C1,AT&T,10+ years,72000.0,Verified,11-Nov,Fully Paid,debt_consolidation,180xx,PA,8.65,0,8,0,10352,73.40%,16,14-Mar,0
25000,25000,24900.0, 60 months,12.69%,564.87,B,B5,Kelly Services,5 years,184000.0,Verified,11-Nov,Fully Paid,debt_consolidation,201xx,VA,5.56,1,5,0,69539,17.80%,19,13-Apr,0
3600,3600,3600.0, 36 months,16.29%,127.09,D,D1,TWIN CITY TOWING,2 years,49200.0,Source Verified,11-Nov,Fully Paid,major_purchase,711xx,LA,14.24,3,3,0,1407,38%,7,14-Nov,0
5500,5500,5500.0, 36 months,10.65%,179.16,B,B2,wellsfargo,5 years,40000.0,Verified,11-Nov,Charged Off,debt_consolidation,300xx,GA,13.5,2,14,0,13662,53.50%,35,13-Jul,0
3600,3600,3600.0, 36 months,7.51%,112.0,A,A3,St. Luke's Hospital,2 years,31800.0,Verified,11-Nov,Fully Paid,debt_consolidation,112xx,NY,29.25,0,4,0,6976,28.80%,11,12-Apr,0
5000,5000,5000.0, 36 months,10.65%,162.87,B,B2,Miami Dade College,4 years,37000.0,Source Verified,11-Nov,Fully Paid,debt_consolidation,331xx,FL,15.34,1,7,0,5168,79.50%,13,13-Jun,0
12000,12000,12000.0, 36 months,11.71%,396.92,B,B3,Thycotic Software,2 years,80000.0,Source Verified,11-Nov,Fully Paid,debt_consolidation,200xx,DC,2.13,0,2,0,5572,48.50%,5,14-Nov,0
16000,16000,16000.0, 36 months,14.65%,551.91,C,C3,BOK Financial,5 years,200000.0,Verified,11-Nov,Fully Paid,credit_card,741xx,OK,13.34,1,9,1,13466,78.70%,26,14-Apr,1
15000,15000,15000.0, 36 months,6.03%,456.54,A,A1,MHHCC,9 years,91000.0,Source Verified,11-Nov,Fully Paid,home_improvement,344xx,FL,9.35,1,14,0,5088,7.70%,42,13-Jun,0
20000,20000,19725.0, 60 months,17.58%,503.32,D,D4,Southern California Edison,3 years,75000.0,Verified,11-Nov,Current,debt_consolidation,907xx,CA,20.61,0,5,0,30112,73.80%,9,16-May,0
10625,10625,10575.0, 36 months,6.62%,326.23,A,A2,Winslow Animal Clinic,4 years,33000.0,Verified,11-Nov,Fully Paid,debt_consolidation,983xx,WA,27.38,0,6,0,6290,46.30%,19,14-Jun,0
3600,3600,3600.0, 36 months,9.91%,116.01,B,B1,Sinclair Community College,2 years,25000.0,Source Verified,11-Nov,Fully Paid,small_business,453xx,OH,10.37,0,8,0,3130,31.30%,14,14-Nov,0
8000,8000,8000.0, 36 months,14.27%,274.48,C,C2,westfield eye center,5 years,31000.0,Verified,11-Nov,Charged Off,other,891xx,NV,3.37,3,7,0,3042,39.50%,12,14-Mar,0
8000,8000,8000.0, 36 months,7.51%,248.89,A,A3,Roselle Park Board of Education,3 years,15500.0,Verified,11-Nov,Fully Paid,other,070xx,NJ,3.1,0,4,0,226,4%,12,12-Dec,0
17000,17000,16925.0, 36 months,6.03%,517.41,A,A1,Orange County Public Schools,7 years,48000.0,Source Verified,11-Nov,Fully Paid,home_improvement,328xx,FL,6.72,0,13,0,16710,36.10%,36,14-Nov,0
3500,3500,3500.0, 36 months,9.91%,112.79,B,B1,,,42000.0,Verified,11-Nov,Fully Paid,car,349xx,FL,23.2,1,11,1,6385,23.70%,20,14-Nov,1
23000,23000,23000.0, 36 months,11.71%,760.75,B,B3,Healthcare Resource Group,3 years,56544.0,Verified,11-Nov,Fully Paid,debt_consolidation,990xx,WA,19.86,1,7,0,18112,83.50%,25,14-Dec,0
15000,15000,15000.0, 36 months,9.91%,483.38,B,B1,OrthoMidwest Inc,2 years,44000.0,Not Verified,11-Nov,Fully Paid,debt_consolidation,410xx,KY,9.0,1,12,0,14133,25.10%,21,14-Nov,0
25000,25000,24975.0, 36 months,7.90%,782.26,A,A4,"Enterprise Products, Ltd.",2 years,200000.0,Verified,11-Nov,Fully Paid,small_business,770xx,TX,12.02,1,11,0,14264,16.30%,30,14-Feb,0
16000,16000,15750.0, 36 months,11.71%,529.22,B,B3,Wells Fargo Bank,10+ years,40000.0,Not Verified,11-Nov,Fully Paid,debt_consolidation,191xx,PA,7.8,0,4,0,11984,82.10%,9,14-Nov,0
6625,6625,6625.0, 36 months,6.62%,203.42,A,A2,"Pharmavite, LLC",1 year,64000.0,Verified,11-Nov,Fully Paid,credit_card,913xx,CA,8.38,1,9,0,18912,62.30%,17,13-Jul,0
3000,3000,3000.0, 36 months,7.90%,93.88,A,A4,the Mill LA,2 years,29102.88,Source Verified,11-Nov,Fully Paid,debt_consolidation,915xx,CA,18.18,0,14,0,4181,47%,20,14-Nov,0
26375,26375,26100.0, 60 months,19.91%,697.46,E,E4,Internal Revenue Service,10+ years,58300.0,Verified,11-Nov,Fully Paid,debt_consolidation,410xx,KY,23.22,1,12,1,15411,64.80%,33,12-Sep,1
25000,25000,25000.0, 36 months,8.90%,793.84,A,A5,C3,2 years,175000.0,Verified,11-Nov,Fully Paid,credit_card,981xx,WA,6.99,0,9,0,106176,41.90%,22,14-Nov,0
9000,9000,9000.0, 36 months,7.51%,280.0,A,A3,Accenture,4 years,80400.0,Not Verified,11-Nov,Fully Paid,debt_consolidation,070xx,NJ,7.33,0,8,0,5220,33.90%,20,13-Mar,0
12600,12600,12350.0, 36 months,11.71%,416.76,B,B3,terminix internatioal,4 years,50000.0,Verified,11-Nov,Fully Paid,debt_consolidation,151xx,PA,23.59,0,7,0,12670,92.50%,17,14-Jun,0
4850,4850,4850.0, 36 months,6.62%,148.92,A,A2,Girl Scouts of Greater Los Angeles,< 1 year,40000.0,Source Verified,11-Nov,Fully Paid,debt_consolidation,900xx,CA,11.19,0,5,0,6677,17.70%,13,14-Nov,0
5000,5000,5000.0, 36 months,12.69%,167.73,B,B5,andersonoil,10+ years,23400.0,Source Verified,11-Nov,Fully Paid,credit_card,224xx,VA,23.28,1,8,0,41,1.20%,52,14-Nov,0
20000,20000,20000.0, 60 months,12.69%,451.9,B,B5,"GW School Supply, Inc.",10+ years,45000.0,Verified,11-Nov,Fully Paid,debt_consolidation,937xx,CA,22.16,1,12,0,18020,26.80%,16,13-Sep,0
15000,15000,15000.0, 36 months,7.51%,466.67,A,A3,Quest Diagnostics,10+ years,49772.64,Verified,11-Nov,Charged Off,debt_consolidation,900xx,CA,26.26,0,11,0,108339,39.50%,25,13-Nov,0
10000,10000,10000.0, 36 months,6.03%,304.36,A,A1,Solstas Lab Partners,5 years,30576.0,Not Verified,11-Nov,Fully Paid,credit_card,274xx,NC,7.03,0,6,0,10235,24.40%,15,14-Nov,0
6000,6000,6000.0, 36 months,8.90%,190.52,A,A5,Transport America,2 years,45000.0,Not Verified,11-Nov,Fully Paid,home_improvement,286xx,NC,13.15,0,6,0,924,22%,9,14-Feb,0
15600,15600,15600.0, 36 months,19.42%,575.16,E,E3,Vykin,10+ years,148112.0,Source Verified,11-Nov,Charged Off,home_improvement,094xx,NY,6.42,2,24,0,30824,90.40%,41,14-Sep,0
1000,1000,1000.0, 36 months,10.65%,32.58,B,B2,,< 1 year,33600.0,Not Verified,11-Nov,Charged Off,small_business,334xx,FL,20.18,0,6,0,2432,97.30%,8,12-Feb,0
27600,27600,27550.0, 60 months,11.71%,609.91,B,B3,United States Marine Corps,5 years,48000.0,Verified,11-Nov,Charged Off,small_business,285xx,NC,17.45,0,8,0,3055,22%,24,12-Oct,0
15600,15600,15600.0, 36 months,7.90%,488.13,A,A4,Zimmerman Advertising,5 years,55000.0,Source Verified,11-Nov,Fully Paid,wedding,334xx,FL,20.4,2,6,0,14963,23.90%,18,12-May,0
8000,8000,8000.0, 36 months,6.03%,243.49,A,A1,Philips Medical,10+ years,53000.0,Verified,11-Nov,Fully Paid,debt_consolidation,754xx,TX,3.6,0,10,0,13074,37.10%,32,14-Sep,0
27600,27600,27600.0, 36 months,7.90%,863.62,A,A4,Insurance Group,2 years,69000.0,Verified,11-Nov,Fully Paid,credit_card,906xx,CA,15.77,1,16,0,12547,27.40%,46,14-Feb,0
8000,8000,8000.0, 36 months,16.29%,282.41,D,D1,Amerigas,4 years,19200.0,Verified,11-Nov,Charged Off,other,956xx,CA,9.5,2,9,0,4837,66.30%,24,12-Aug,0
7200,7200,7200.0, 36 months,10.65%,234.53,B,B2,WEOKIE CREDIT UNION,3 years,45000.0,Not Verified,11-Nov,Fully Paid,debt_consolidation,731xx,OK,14.77,0,9,0,3948,55.60%,13,14-Sep,0
13600,13600,13350.0, 60 months,17.27%,339.98,D,D3,Arizona State Credit Union,6 years,51000.0,Verified,11-Nov,Current,debt_consolidation,860xx,AZ,22.64,0,13,0,15708,79.70%,20,16-May,0
18000,18000,17750.0, 60 months,10.65%,388.23,B,B2,HCA,10+ years,60000.0,Verified,11-Nov,Fully Paid,debt_consolidation,660xx,KS,11.12,0,8,0,3150,10.60%,25,14-May,0
10000,10000,10000.0, 36 months,7.51%,311.11,A,A3,united nations,7 years,79000.0,Not Verified,11-Nov,Fully Paid,credit_card,112xx,NY,2.81,1,6,0,7525,54.90%,10,14-Nov,0
7800,7800,7800.0, 36 months,16.77%,277.2,D,D2,,6 years,78000.0,Verified,11-Nov,Fully Paid,debt_consolidation,910xx,CA,8.09,3,5,0,7348,95.40%,35,11-Dec,0
15200,15200,15175.0, 60 months,19.91%,336.39,E,E4,illinois army national guard,9 years,60000.0,Verified,11-Nov,Fully Paid,debt_consolidation,606xx,IL,23.44,1,13,0,27056,67.10%,19,16-Jan,0
7000,7000,7000.0, 36 months,7.51%,217.78,A,A3,,1 year,45000.0,Verified,11-Nov,Fully Paid,debt_consolidation,112xx,NY,10.77,0,10,0,0,0%,38,14-Nov,0
6000,6000,6000.0, 36 months,12.42%,200.5,B,B4,Artech Information System-IBM Contractor,1 year,75000.0,Source Verified,11-Nov,Fully Paid,vacation,606xx,IL,10.98,1,17,0,9964,85.20%,21,14-Nov,0
25000,25000,24975.0, 60 months,18.25%,638.25,D,D5,Verizon Wireless,5 years,83000.0,Verified,11-Nov,Fully Paid,other,537xx,WI,8.13,1,5,1,3626,25.20%,7,12-May,0
20000,20000,19975.0, 60 months,18.25%,510.6,D,D5,industrial economics inc,9 years,91140.0,Verified,11-Nov,Fully Paid,other,015xx,MA,13.61,0,5,0,30789,85.70%,18,14-Apr,0
18000,18000,17975.0, 60 months,12.42%,404.24,B,B4,San Diego Unified School,10+ years,75000.0,Verified,11-Nov,Fully Paid,home_improvement,919xx,CA,24.02,3,11,0,3026,7.60%,25,14-Jul,0
12000,12000,12000.0, 60 months,14.27%,280.91,C,C2,SymphonyIRI,1 year,70000.0,Verified,11-Nov,Fully Paid,credit_card,606xx,IL,16.73,2,18,0,5108,10.90%,35,14-Feb,0
2400,2400,2400.0, 36 months,11.71%,79.39,B,B3,Boys and Girls Club of America,2 years,12000.0,Source Verified,11-Nov,Charged Off,credit_card,919xx,CA,10.5,0,6,0,3013,53.80%,8,14-Jun,0
35000,35000,34950.0, 60 months,14.27%,819.3,C,C2,Dept. Of Rehabilitation & Corrections,10+ years,60000.0,Verified,11-Nov,Fully Paid,debt_consolidation,432xx,OH,13.62,1,8,0,28707,57.80%,20,13-Nov,0
30000,30000,30000.0, 36 months,7.90%,938.71,A,A4,,10+ years,120000.0,Not Verified,11-Nov,Fully Paid,debt_consolidation,949xx,CA,12.05,1,13,0,38589,2.20%,28,14-Dec,0
14400,14400,14400.0, 36 months,10.65%,469.06,B,B2,The NASAH Group,< 1 year,75000.0,Source Verified,11-Nov,Charged Off,small_business,532xx,WI,17.01,0,14,0,10436,52.40%,34,12-Jun,0
8675,8675,8675.0, 36 months,7.51%,269.89,A,A3,Union Bank,3 years,42000.0,Source Verified,11-Nov,Fully Paid,credit_card,926xx,CA,10.11,1,7,0,18527,60.50%,10,14-May,0
35000,35000,34750.0, 60 months,22.35%,973.64,F,F5,BOEING,3 years,240000.0,Source Verified,11-Nov,Fully Paid,small_business,852xx,AZ,3.9,2,13,0,37474,78.60%,17,13-Aug,0
15000,15000,14750.0, 60 months,13.49%,345.08,C,C1,BJC HealthCare,7 years,94000.0,Source Verified,11-Nov,Current,credit_card,630xx,MO,12.05,0,7,0,23194,67.20%,50,16-May,0
4200,4200,3950.0, 36 months,11.71%,138.92,B,B3,Wolters Kluwer,8 years,72500.0,Not Verified,11-Nov,Fully Paid,debt_consolidation,606xx,IL,15.97,0,11,0,5913,89.60%,11,14-Jan,0
6500,6500,6500.0, 36 months,7.90%,203.39,A,A4,CPS Energy,3 years,75000.0,Source Verified,11-Nov,Fully Paid,debt_consolidation,782xx,TX,24.93,0,6,0,39359,88.20%,18,14-Sep,0
14950,14950,14950.0, 36 months,6.62%,459.02,A,A2,"Clickable, Inc.",3 years,165000.0,Source Verified,11-Nov,Fully Paid,debt_consolidation,112xx,NY,7.57,0,5,0,18749,56.80%,12,13-Jun,0
24000,24000,23750.0, 60 months,17.58%,603.98,D,D4,Sarasota memorial hospital,10+ years,110000.0,Source Verified,11-Nov,Charged Off,debt_consolidation,342xx,FL,20.96,0,21,0,34971,44.20%,33,12-Aug,0
9250,9250,9250.0, 60 months,17.27%,231.24,D,D3,GULFSTREAM CAFE,2 years,22000.0,Verified,11-Nov,Fully Paid,debt_consolidation,295xx,SC,19.53,1,5,0,8091,78.60%,21,15-Jul,0
